230301 V- 2AAD-P-- ἴδετε ἴδετε ἴδετε ὁράω
230315 RA ----ASM- τὸν τὸν τόν ὁ
230315 N- ----ASM- ἀδελφὸν ἀδελφὸν ἀδελφόν ἀδελφός
230315 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230315 N- ----NSM- ἀνθρωποκτόνος ἀνθρωποκτόνος ἀνθρωποκτόνος ἀνθρωποκτόνος
230315 V- 3PAI-S-- ἐστίν, ἐστίν ἐστί(ν) εἰμί
230315 C- -------- καὶ καὶ καί καί
230315 V- 2XAI-P-- οἴδατε οἴδατε οἴδατε οἶδα
230315 C- -------- ὅτι ὅτι ὅτι ὅτι
230315 A- ----NSM- πᾶς πᾶς πᾶς πᾶς
230315 N- ----NSM- ἀνθρωποκτόνος ἀνθρωποκτόνος ἀνθρωποκτόνος ἀνθρωποκτόνος
230315 D- -------- οὐκ οὐκ οὐ οὐ
230315 V- 3PAI-S-- ἔχει ἔχει ἔχει ἔχω
230315 N- ----ASF- ζωὴν ζωὴν ζωήν ζωή
230315 A- ----ASF- αἰώνιον αἰώνιον αἰώνιον αἰώνιος
230315 P- -------- ἐν ἐν ἐν ἐν
230315 RP ----DSM- αὐτῷ αὐτῷ αὐτῷ αὐτός
230315 V- -PAPASF- μένουσαν. μένουσαν μένουσαν μένω
230316 P- -------- ἐν ἐν ἐν ἐν
230316 RD ----DSN- τούτῳ τούτῳ τούτῳ οὗτος
230316 V- 1XAI-P-- ἐγνώκαμεν ἐγνώκαμεν ἐγνώκαμεν γινώσκω
230316 RA ----ASF- τὴν τὴν τήν ὁ
230316 N- ----ASF- ἀγάπην, ἀγάπην ἀγάπην ἀγάπη
230316 C- -------- ὅτι ὅτι ὅτι ὅτι
230316 RD ----NSM- ἐκεῖνος ἐκεῖνος ἐκεῖνος ἐκεῖνος
230316 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
230316 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
230316 RA ----ASF- τὴν τὴν τήν ὁ
230316 N- ----ASF- ψυχὴν ψυχὴν ψυχήν ψυχή
230316 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230316 V- 3AAI-S-- ἔθηκεν· ἔθηκεν ἔθηκε(ν) τίθημι
230316 C- -------- καὶ καὶ καί καί
230316 RP ----NP-- ἡμεῖς ἡμεῖς ἡμεῖς ἐγώ
230316 V- 1PAI-P-- ὀφείλομεν ὀφείλομεν ὀφείλομεν ὀφείλω
230316 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
230316 RA ----GPM- τῶν τῶν τῶν ὁ
230316 N- ----GPM- ἀδελφῶν ἀδελφῶν ἀδελφῶν ἀδελφός
230316 RA ----APF- τὰς τὰς τάς ὁ
230316 N- ----APF- ψυχὰς ψυχὰς ψυχάς ψυχή
230316 V- -AAN---- θεῖναι. θεῖναι θεῖναι τίθημι
230317 RR ----NSM- ὃς ὃς ὅς ὅς
230317 C- -------- δ’ δ’ δέ δέ
230317 X- -------- ἂν ἂν ἄν ἄν
230317 V- 3PAS-S-- ἔχῃ ἔχῃ ἔχῃ ἔχω
230317 RA ----ASM- τὸν τὸν τόν ὁ
230317 N- ----ASM- βίον βίον βίον βίος
230317 RA ----GSM- τοῦ τοῦ τοῦ ὁ
230317 N- ----GSM- κόσμου κόσμου κόσμου κόσμος
230317 C- -------- καὶ καὶ καί καί
230317 V- 3PAS-S-- θεωρῇ θεωρῇ θεωρῇ θεωρέω
230317 RA ----ASM- τὸν τὸν τόν ὁ
230317 N- ----ASM- ἀδελφὸν ἀδελφὸν ἀδελφόν ἀδελφός
230317 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230317 N- ----ASF- χρείαν χρείαν χρείαν χρεία
230317 V- -PAPASM- ἔχοντα ἔχοντα ἔχοντα ἔχω
230317 C- -------- καὶ καὶ καί καί
230317 V- 3AAS-S-- κλείσῃ κλείσῃ κλείσῃ κλείω
230317 RA ----APN- τὰ τὰ τά ὁ
230317 N- ----APN- σπλάγχνα σπλάγχνα σπλάγχνα σπλάγχνον
230317 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230317 P- -------- ἀπ’ ἀπ’ ἀπό ἀπό
230317 RP ----GSM- αὐτοῦ, αὐτοῦ αὐτοῦ αὐτός
230317 D- -------- πῶς πῶς πῶς πῶς
230317 RA ----NSF- ἡ ἡ ἡ ὁ
230317 N- ----NSF- ἀγάπη ἀγάπη ἀγάπη ἀγάπη
230317 RA ----GSM- τοῦ τοῦ τοῦ ὁ
230317 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός
230317 V- 3PAI-S-- μένει μένει μένει μένω
230317 P- -------- ἐν ἐν ἐν ἐν
230317 RP ----DSM- αὐτῷ; αὐτῷ αὐτῷ αὐτός
230318 N- ----VPN- Τεκνία, Τεκνία τεκνία τεκνίον
230318 D- -------- μὴ μὴ μή μή
230318 V- 1PAS-P-- ἀγαπῶμεν ἀγαπῶμεν ἀγαπῶμεν ἀγαπάω
230318 N- ----DSM- λόγῳ λόγῳ λόγῳ λόγος
230318 C- -------- μηδὲ μηδὲ μηδέ μηδέ
230318 RA ----DSF- τῇ τῇ τῇ ὁ
230318 N- ----DSF- γλώσσῃ γλώσσῃ γλώσσῃ γλῶσσα
230318 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
230318 P- -------- ἐν ἐν ἐν ἐν
230318 N- ----DSN- ἔργῳ ἔργῳ ἔργῳ ἔργον
230318 C- -------- καὶ καὶ καί καί
230318 N- ----DSF- ἀληθείᾳ. ἀληθείᾳ ἀληθείᾳ ἀλήθεια
230319 P- -------- ἐν ἐν ἐν ἐν
230319 RD ----DSN- τούτῳ τούτῳ τούτῳ οὗτος
230319 V- 1FMI-P-- γνωσόμεθα γνωσόμεθα γνωσόμεθα γινώσκω
230319 C- -------- ὅτι ὅτι ὅτι ὅτι
230319 P- -------- ἐκ ἐκ ἐκ ἐκ
230319 RA ----GSF- τῆς τῆς τῆς ὁ
230319 N- ----GSF- ἀληθείας ἀληθείας ἀληθείας ἀλήθεια
230319 V- 1PAI-P-- ἐσμέν, ἐσμέν ἐσμέν εἰμί
230319 C- -------- καὶ καὶ καί καί
230319 P- -------- ἔμπροσθεν ἔμπροσθεν ἔμπροσθεν ἔμπροσθεν
230319 RP ----GSM- αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
230319 V- 1FAI-P-- πείσομεν πείσομεν πείσομεν πείθω
230319 RA ----ASF- τὴν τὴν τήν ὁ
230319 N- ----ASF- καρδίαν καρδίαν καρδίαν καρδία
230319 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
230320 C- -------- ὅτι ὅτι ὅτι ὅτι
230320 C- -------- ἐὰν ἐὰν ἐάν ἐάν
230320 V- 3PAS-S-- καταγινώσκῃ καταγινώσκῃ καταγινώσκῃ καταγινώσκω
230320 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
230320 RA ----NSF- ἡ ἡ ἡ ὁ
230320 N- ----NSF- καρδία, καρδία καρδία καρδία
230320 C- -------- ὅτι ὅτι ὅτι ὅτι
230320 A- ----NSMC μείζων μείζων μείζων μέγας
230320 V- 3PAI-S-- ἐστὶν ἐστὶν ἐστί(ν) εἰμί
230320 RA ----NSM- ὁ ὁ ὁ ὁ
230320 N- ----NSM- θεὸς θεὸς θεός θεός
230320 RA ----GSF- τῆς τῆς τῆς ὁ
230320 N- ----GSF- καρδίας καρδίας καρδίας καρδία
230320 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
230320 C- -------- καὶ καὶ καί καί
230320 V- 3PAI-S-- γινώσκει γινώσκει γινώσκει γινώσκω
230320 A- ----APN- πάντα. πάντα πάντα πᾶς
230321 A- ----VPM- ἀγαπητοί, ἀγαπητοί ἀγαπητοί ἀγαπητός
230321 C- -------- ἐὰν ἐὰν ἐάν ἐάν
230321 RA ----NSF- ἡ ἡ ἡ ὁ
230321 N- ----NSF- καρδία καρδία καρδία καρδία
230321 D- -------- μὴ μὴ μή μή
230321 V- 3PAS-S-- καταγινώσκῃ καταγινώσκῃ καταγινώσκῃ καταγινώσκω
230321 RP ----GP-- ἡμῶν, ἡμῶν ἡμῶν ἐγώ
230321 N- ----ASF- παρρησίαν παρρησίαν παρρησίαν παρρησία
230321 V- 1PAI-P-- ἔχομεν ἔχομεν ἔχομεν ἔχω
230321 P- -------- πρὸς πρὸς πρός πρός
230321 RA ----ASM- τὸν τὸν τόν ὁ
230321 N- ----ASM- θεόν, θεόν θεόν θεός
230322 C- -------- καὶ καὶ καί καί
230322 RR ----ASN- ὃ ὃ ὅ ὅς
230322 X- -------- ἐὰν ἐὰν ἐάν ἐάν
230322 V- 1PAS-P-- αἰτῶμεν αἰτῶμεν αἰτῶμεν αἰτέω
