060801 A- ----NSN- Οὐδὲν Οὐδὲν οὐδέν οὐδείς
060815 P- -------- ἐν ἐν ἐν ἐν
060815 RR ----DSN- ᾧ ᾧ ᾧ ὅς
060815 V- 1PAI-P-- κράζομεν· κράζομεν κράζομεν κράζω
060815 N- ----VSM- Αββα Αββα αββα αββα
060815 RA ----VSM- ὁ ὁ ὁ ὁ
060815 N- ----VSM- πατήρ· πατήρ πατήρ πατήρ
060816 RP ----NSN- αὐτὸ αὐτὸ αὐτό αὐτός
060816 RA ----NSN- τὸ τὸ τό ὁ
060816 N- ----NSN- πνεῦμα πνεῦμα πνεῦμα πνεῦμα
060816 V- 3PAI-S-- συμμαρτυρεῖ συμμαρτυρεῖ συμμαρτυρεῖ συμμαρτυρέω
060816 RA ----DSN- τῷ τῷ τῷ ὁ
060816 N- ----DSN- πνεύματι πνεύματι πνεύματι πνεῦμα
060816 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
060816 C- -------- ὅτι ὅτι ὅτι ὅτι
060816 V- 1PAI-P-- ἐσμὲν ἐσμὲν ἐσμέν εἰμί
060816 N- ----NPN- τέκνα τέκνα τέκνα τέκνον
060816 N- ----GSM- θεοῦ. θεοῦ θεοῦ θεός
060817 C- -------- εἰ εἰ εἰ εἰ
060817 C- -------- δὲ δὲ δέ δέ
060817 N- ----NPN- τέκνα, τέκνα τέκνα τέκνον
060817 D- -------- καὶ καὶ καί καί
060817 N- ----NPM- κληρονόμοι· κληρονόμοι κληρονόμοι κληρονόμος
060817 N- ----NPM- κληρονόμοι κληρονόμοι κληρονόμοι κληρονόμος
060817 C- -------- μὲν μὲν μέν μέν
060817 N- ----GSM- θεοῦ, θεοῦ θεοῦ θεός
060817 A- ----NPM- συγκληρονόμοι συγκληρονόμοι συγκληρονόμοι συγκληρονόμος
060817 C- -------- δὲ δὲ δέ δέ
060817 N- ----GSM- Χριστοῦ, Χριστοῦ Χριστοῦ Χριστός
060817 C- -------- εἴπερ εἴπερ εἴπερ εἴπερ
060817 V- 1PAI-P-- συμπάσχομεν συμπάσχομεν συμπάσχομεν συμπάσχω
060817 C- -------- ἵνα ἵνα ἵνα ἵνα
060817 D- -------- καὶ καὶ καί καί
060817 V- 1APS-P-- συνδοξασθῶμεν. συνδοξασθῶμεν συνδοξασθῶμεν συνδοξάζομαι
060818 V- 1PMI-S-- Λογίζομαι Λογίζομαι λογίζομαι λογίζομαι
060818 C- -------- γὰρ γὰρ γάρ γάρ
060818 C- -------- ὅτι ὅτι ὅτι ὅτι
060818 D- -------- οὐκ οὐκ οὐ οὐ
060818 A- ----NPN- ἄξια ἄξια ἄξια ἄξιος
060818 RA ----NPN- τὰ τὰ τά ὁ
060818 N- ----NPN- παθήματα παθήματα παθήματα πάθημα
060818 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060818 D- -------- νῦν νῦν νῦν νῦν
060818 N- ----GSM- καιροῦ καιροῦ καιροῦ καιρός
060818 P- -------- πρὸς πρὸς πρός πρός
060818 RA ----ASF- τὴν τὴν τήν ὁ
060818 V- -PAPASF- μέλλουσαν μέλλουσαν μέλλουσαν μέλλω
060818 N- ----ASF- δόξαν δόξαν δόξαν δόξα
060818 V- -APN---- ἀποκαλυφθῆναι ἀποκαλυφθῆναι ἀποκαλυφθῆναι ἀποκαλύπτω
060818 P- -------- εἰς εἰς εἰς εἰς
060818 RP ----AP-- ἡμᾶς. ἡμᾶς ἡμᾶς ἐγώ
060819 RA ----NSF- ἡ ἡ ἡ ὁ
060819 C- -------- γὰρ γὰρ γάρ γάρ
060819 N- ----NSF- ἀποκαραδοκία ἀποκαραδοκία ἀποκαραδοκία ἀποκαραδοκία
060819 RA ----GSF- τῆς τῆς τῆς ὁ
060819 N- ----GSF- κτίσεως κτίσεως κτίσεως κτίσις
060819 RA ----ASF- τὴν τὴν τήν ὁ
060819 N- ----ASF- ἀποκάλυψιν ἀποκάλυψιν ἀποκάλυψιν ἀποκάλυψις
060819 RA ----GPM- τῶν τῶν τῶν ὁ
060819 N- ----GPM- υἱῶν υἱῶν υἱῶν υἱός
060819 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060819 N- ----GSM- θεοῦ θεοῦ θεοῦ θεός
060819 V- 3PMI-S-- ἀπεκδέχεται· ἀπεκδέχεται ἀπεκδέχεται ἀπεκδέχομαι
060820 RA ----DSF- τῇ τῇ τῇ ὁ
060820 C- -------- γὰρ γὰρ γάρ γάρ
060820 N- ----DSF- ματαιότητι ματαιότητι ματαιότητι ματαιότης
060820 RA ----NSF- ἡ ἡ ἡ ὁ
060820 N- ----NSF- κτίσις κτίσις κτίσις κτίσις
060820 V- 3API-S-- ὑπετάγη, ὑπετάγη ὑπετάγη ὑποτάσσω
060820 D- -------- οὐχ οὐχ οὐ οὐ
060820 A- ----NSF- ἑκοῦσα ἑκοῦσα ἑκοῦσα ἑκών
060820 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
060820 P- -------- διὰ διὰ διά διά
060820 RA ----ASM- τὸν τὸν τόν ὁ
060820 V- -AAPASM- ὑποτάξαντα, ὑποτάξαντα ὑποτάξαντα ὑποτάσσω
060820 P- -------- ⸀ἐφ’ ἐφ’ ἐπί ἐπί
060820 N- ----DSF- ἑλπίδι ἑλπίδι ἐλπίδι ἐλπίς
060821 C- -------- ὅτι ὅτι ὅτι ὅτι
060821 D- -------- καὶ καὶ καί καί
060821 RP ----NSF- αὐτὴ αὐτὴ αὐτή αὐτός
060821 RA ----NSF- ἡ ἡ ἡ ὁ
060821 N- ----NSF- κτίσις κτίσις κτίσις κτίσις
060821 V- 3FPI-S-- ἐλευθερωθήσεται ἐλευθερωθήσεται ἐλευθερωθήσεται ἐλευθερόω
060821 P- -------- ἀπὸ ἀπὸ ἀπό ἀπό
060821 RA ----GSF- τῆς τῆς τῆς ὁ
060821 N- ----GSF- δουλείας δουλείας δουλείας δουλεία
060821 RA ----GSF- τῆς τῆς τῆς ὁ
060821 N- ----GSF- φθορᾶς φθορᾶς φθορᾶς φθορά
060821 P- -------- εἰς εἰς εἰς εἰς
060821 RA ----ASF- τὴν τὴν τήν ὁ
060821 N- ----ASF- ἐλευθερίαν ἐλευθερίαν ἐλευθερίαν ἐλευθερία
060821 RA ----GSF- τῆς τῆς τῆς ὁ
060821 N- ----GSF- δόξης δόξης δόξης δόξα
060821 RA ----GPN- τῶν τῶν τῶν ὁ
060821 N- ----GPN- τέκνων τέκνων τέκνων τέκνον
060821 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060821 N- ----GSM- θεοῦ. θεοῦ θεοῦ θεός
060822 V- 1XAI-P-- οἴδαμεν οἴδαμεν οἴδαμεν οἶδα
060822 C- -------- γὰρ γὰρ γάρ γάρ
060822 C- -------- ὅτι ὅτι ὅτι ὅτι
060822 A- ----NSF- πᾶσα πᾶσα πᾶσα πᾶς
060822 RA ----NSF- ἡ ἡ ἡ ὁ
060822 N- ----NSF- κτίσις κτίσις κτίσις κτίσις
060822 V- 3PAI-S-- συστενάζει συστενάζει συστενάζει συστενάζω
060822 C- -------- καὶ καὶ καί καί
060822 V- 3PAI-S-- συνωδίνει συνωδίνει συνωδίνει συνωδίνω
060822 P- -------- ἄχρι ἄχρι ἄχρι ἄχρι
060822 RA ----GSM- τοῦ τοῦ τοῦ ὁ
060822 D- -------- νῦν· νῦν νῦν νῦν
060823 D- -------- οὐ οὐ οὐ οὐ
060823 A- ----ASN- μόνον μόνον μόνον μόνος
060823 C- -------- δέ, δέ δέ δέ
060823 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
060823 D- -------- ⸂καὶ καὶ καί καί
060823 RP ----NPM- αὐτοὶ⸃ αὐτοὶ αὐτοί αὐτός
060823 RA ----ASF- τὴν τὴν τήν ὁ
060823 N- ----ASF- ἀπαρχὴν ἀπαρχὴν ἀπαρχήν ἀπαρχή
060823 RA ----GSN- τοῦ τοῦ τοῦ ὁ
060823 N- ----GSN- πνεύματος πνεύματος πνεύματος πνεῦμα
060823 V- -PAPNPM- ἔχοντες ἔχοντες ἔχοντες ἔχω
060823 RP ----NP-- ⸂ἡμεῖς ἡμεῖς ἡμεῖς ἐγώ
060823 D- -------- καὶ⸃ καὶ καί καί
060823 RP ----NPM- αὐτοὶ αὐτοὶ αὐτοί αὐτός
060823 P- -------- ἐν ἐν ἐν ἐν
060823 RP ----DPM- ἑαυτοῖς ἑαυτοῖς ἑαυτοῖς ἑαυτοῦ
060823 V- 1PAI-P-- στενάζομεν, στενάζομεν στενάζομεν στενάζω
060823 N- ----ASF- υἱοθεσίαν υἱοθεσίαν υἱοθεσίαν υἱοθεσία
060823 V- -PMPNPM- ἀπεκδεχόμενοι ἀπεκδεχόμενοι ἀπεκδεχόμενοι ἀπεκδέχομαι
060823 RA ----ASF- τὴν τὴν τήν ὁ
060823 N- ----ASF- ἀπολύτρωσιν ἀπολύτρωσιν ἀπολύτρωσιν ἀπολύτρωσις
060823 RA ----GSN- τοῦ τοῦ τοῦ ὁ
060823 N- ----GSN- σώματος σώματος σώματος σῶμα
060823 RP ----GP-- ἡμῶν. ἡμῶν ἡμῶν ἐγώ
060824 RA ----DSF- τῇ τῇ τῇ ὁ
060824 C- -------- γὰρ γὰρ γάρ γάρ
060824 N- ----DSF- ἐλπίδι ἐλπίδι ἐλπίδι ἐλπίς
060824 V- 1API-P-- ἐσώθημεν· ἐσώθημεν ἐσώθημεν σῴζω
060824 N- ----NSF- ἐλπὶς ἐλπὶς ἐλπίς ἐλπίς
060824 C- -------- δὲ δὲ δέ δέ
060824 V- -PPPNSF- βλεπομένη βλεπομένη βλεπομένη βλέπω
060824 D- -------- οὐκ οὐκ οὐ οὐ
060824 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
060824 N- ----NSF- ἐλπίς, ἐλπίς ἐλπίς ἐλπίς
060824 RR ----ASN- ὃ ὃ ὅ ὅς
060824 C- -------- γὰρ γὰρ γάρ γάρ
060824 V- 3PAI-S-- βλέπει βλέπει βλέπει βλέπω
060824 RI ----NSM- ⸀τίς τίς τίς τίς
060824 V- 3PAI-S-- ἐλπίζει; ἐλπίζει ἐλπίζει ἐλπίζω
060825 C- -------- εἰ εἰ εἰ εἰ
060825 C- -------- δὲ δὲ δέ δέ
060825 RR ----ASN- ὃ ὃ ὅ ὅς
060825 D- -------- οὐ οὐ οὐ οὐ
060825 V- 1PAI-P-- βλέπομεν βλέπομεν βλέπομεν βλέπω
060825 V- 1PAI-P-- ἐλπίζομεν, ἐλπίζομεν ἐλπίζομεν ἐλπίζω
060825 P- -------- δι’ δι’ διά διά
060825 N- ----GSF- ὑπομονῆς ὑπομονῆς ὑπομονῆς ὑπομονή
060825 V- 1PMI-P-- ἀπεκδεχόμεθα. ἀπεκδεχόμεθα ἀπεκδεχόμεθα ἀπεκδέχομαι
060826 D- -------- Ὡσαύτως Ὡσαύτως ὡσαύτως ὡσαύτως
060826 C- -------- δὲ δὲ δέ δέ
060826 D- -------- καὶ καὶ καί καί
