071201 P- -------- Περὶ Περὶ περί περί
071222 V- -PAPNPN- δοκοῦντα δοκοῦντα δοκοῦντα δοκέω
071222 N- ----NPN- μέλη μέλη μέλη μέλος
071222 RA ----GSN- τοῦ τοῦ τοῦ ὁ
071222 N- ----GSN- σώματος σώματος σώματος σῶμα
071222 A- ----NPNC ἀσθενέστερα ἀσθενέστερα ἀσθενέστερα ἀσθενής
071222 V- -PAN---- ὑπάρχειν ὑπάρχειν ὑπάρχειν ὑπάρχω
071222 A- ----NPN- ἀναγκαῖά ἀναγκαῖά ἀναγκαῖα ἀναγκαῖος
071222 V- 3PAI-S-- ἐστιν, ἐστιν ἐστί(ν) εἰμί
071223 C- -------- καὶ καὶ καί καί
071223 RR ----APN- ἃ ἃ ἅ ὅς
071223 V- 1PAI-P-- δοκοῦμεν δοκοῦμεν δοκοῦμεν δοκέω
071223 A- ----APNC ἀτιμότερα ἀτιμότερα ἀτιμότερα ἄτιμος
071223 V- -PAN---- εἶναι εἶναι εἶναι εἰμί
071223 RA ----GSN- τοῦ τοῦ τοῦ ὁ
071223 N- ----GSN- σώματος, σώματος σώματος σῶμα
071223 RD ----DPN- τούτοις τούτοις τούτοις οὗτος
071223 N- ----ASF- τιμὴν τιμὴν τιμήν τιμή
071223 A- ----ASFC περισσοτέραν περισσοτέραν περισσοτέραν περισσότερος
071223 V- 1PAI-P-- περιτίθεμεν, περιτίθεμεν περιτίθεμεν περιτίθημι
071223 C- -------- καὶ καὶ καί καί
071223 RA ----NPN- τὰ τὰ τά ὁ
071223 A- ----NPN- ἀσχήμονα ἀσχήμονα ἀσχήμονα ἀσχήμων
071223 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
071223 N- ----ASF- εὐσχημοσύνην εὐσχημοσύνην εὐσχημοσύνην εὐσχημοσύνη
071223 A- ----ASFC περισσοτέραν περισσοτέραν περισσοτέραν περισσότερος
071223 V- 3PAI-S-- ἔχει, ἔχει ἔχει ἔχω
071224 RA ----NPN- τὰ τὰ τά ὁ
071224 C- -------- δὲ δὲ δέ δέ
071224 A- ----NPN- εὐσχήμονα εὐσχήμονα εὐσχήμονα εὐσχήμων
071224 RP ----GP-- ἡμῶν ἡμῶν ἡμῶν ἐγώ
071224 D- -------- οὐ οὐ οὐ οὐ
071224 N- ----ASF- χρείαν χρείαν χρείαν χρεία
071224 V- 3PAI-S-- ἔχει. ἔχει ἔχει ἔχω
071224 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
071224 RA ----NSM- ὁ ὁ ὁ ὁ
071224 N- ----NSM- θεὸς θεὸς θεός θεός
071224 V- 3AAI-S-- συνεκέρασεν συνεκέρασεν συνεκέρασε(ν) συγκεράννυμι
071224 RA ----ASN- τὸ τὸ τό ὁ
071224 N- ----ASN- σῶμα, σῶμα σῶμα σῶμα
071224 RA ----DSN- τῷ τῷ τῷ ὁ
071224 V- -PAPDSN- ὑστεροῦντι ὑστεροῦντι ὑστεροῦντι ὑστερέω
071224 A- ----ASFC περισσοτέραν περισσοτέραν περισσοτέραν περισσότερος
071224 V- -AAPNSM- δοὺς δοὺς δούς δίδωμι
071224 N- ----ASF- τιμήν, τιμήν τιμήν τιμή
071225 C- -------- ἵνα ἵνα ἵνα ἵνα
071225 D- -------- μὴ μὴ μή μή
071225 V- 3PAS-S-- ᾖ ᾖ ᾖ εἰμί
071225 N- ----NSN- σχίσμα σχίσμα σχίσμα σχίσμα
071225 P- -------- ἐν ἐν ἐν ἐν
071225 RA ----DSN- τῷ τῷ τῷ ὁ
071225 N- ----DSN- σώματι, σώματι σώματι σῶμα
071225 C- -------- ἀλλὰ ἀλλὰ ἀλλά ἀλλά
071225 RA ----ASN- τὸ τὸ τό ὁ
071225 A- ----ASN- αὐτὸ αὐτὸ αὐτό αὐτός
071225 P- -------- ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
071225 RP ----GPM- ἀλλήλων ἀλλήλων ἀλλήλων ἀλλήλων
071225 V- 3PAS-P-- μεριμνῶσι μεριμνῶσι μεριμνῶσι(ν) μεριμνάω
071225 RA ----NPN- τὰ τὰ τά ὁ
071225 N- ----NPN- μέλη. μέλη μέλη μέλος
071226 C- -------- καὶ καὶ καί καί
071226 C- -------- εἴτε εἴτε εἴτε εἴτε
071226 V- 3PAI-S-- πάσχει πάσχει πάσχει πάσχω
071226 A- ----NSN- ἓν ἓν ἕν εἷς
071226 N- ----NSN- μέλος, μέλος μέλος μέλος
071226 V- 3PAI-S-- συμπάσχει συμπάσχει συμπάσχει συμπάσχω
071226 A- ----NPN- πάντα πάντα πάντα πᾶς
071226 RA ----NPN- τὰ τὰ τά ὁ
071226 N- ----NPN- μέλη· μέλη μέλη μέλος
071226 C- -------- εἴτε εἴτε εἴτε εἴτε
071226 V- 3PPI-S-- δοξάζεται δοξάζεται δοξάζεται δοξάζω
071226 N- ----NSN- μέλος, μέλος μέλος μέλος
071226 V- 3PAI-S-- συγχαίρει συγχαίρει συγχαίρει συγχαίρω
071226 A- ----NPN- πάντα πάντα πάντα πᾶς
071226 RA ----NPN- τὰ τὰ τά ὁ
071226 N- ----NPN- μέλη. μέλη μέλη μέλος
071227 RP ----NP-- Ὑμεῖς Ὑμεῖς ὑμεῖς σύ
071227 C- -------- δέ δέ δέ δέ
071227 V- 2PAI-P-- ἐστε ἐστε ἐστέ εἰμί
071227 N- ----NSN- σῶμα σῶμα σῶμα σῶμα
071227 N- ----GSM- Χριστοῦ Χριστοῦ Χριστοῦ Χριστός
071227 C- -------- καὶ καὶ καί καί
071227 N- ----NPN- μέλη μέλη μέλη μέλος
071227 P- -------- ἐκ ἐκ ἐκ ἐκ
071227 N- ----GSN- μέρους. μέρους μέρους μέρος
071228 C- -------- καὶ καὶ καί καί
071228 RR ----APM- οὓς οὓς οὕς ὅς
071228 X- -------- μὲν μὲν μέν μέν
071228 V- 3AMI-S-- ἔθετο ἔθετο ἔθετο τίθημι
071228 RA ----NSM- ὁ ὁ ὁ ὁ
071228 N- ----NSM- θεὸς θεὸς θεός θεός
071228 P- -------- ἐν ἐν ἐν ἐν
071228 RA ----DSF- τῇ τῇ τῇ ὁ
071228 N- ----DSF- ἐκκλησίᾳ ἐκκλησίᾳ ἐκκλησίᾳ ἐκκλησία
071228 A- ----ASN- πρῶτον πρῶτον πρῶτον πρῶτος
071228 N- ----APM- ἀποστόλους, ἀποστόλους ἀποστόλους ἀπόστολος
071228 A- ----ASN- δεύτερον δεύτερον δεύτερον δεύτερος
071228 N- ----APM- προφήτας, προφήτας προφήτας προφήτης
071228 A- ----ASN- τρίτον τρίτον τρίτον τρίτος
071228 N- ----APM- διδασκάλους, διδασκάλους διδασκάλους διδάσκαλος
071228 D- -------- ἔπειτα ἔπειτα ἔπειτα ἔπειτα
071228 N- ----APF- δυνάμεις, δυνάμεις δυνάμεις δύναμις
071228 D- -------- ἔπειτα ἔπειτα ἔπειτα ἔπειτα
071228 N- ----APN- χαρίσματα χαρίσματα χαρίσματα χάρισμα
